id,ürün fiyatı
9979,26.174
9980,7.179
9981,13.705000000000002
9982,9.110000000000001
9983,31.060000000000002
9984,11.917000000000002
9985,4.083
9986,12.423
9987,17.721999999999998
9988,2.353
9989,18.154
9990,6.336
9991,36.961
9992,18.704
9993,39.62
9994,18.511999999999997
9995,3.6370000000000005
9996,15.546999999999997
9997,6.572
9998,4.550000000000001
9999,0.7689999999999998
10000,4.5809999999999995
10001,8.157
10002,12.999
10003,23.594
10004,5.801000000000001
10005,14.452000000000002
10006,13.864999999999998
10007,3.383
10008,8.885
10009,6.941
10010,32.590999999999994
10011,42.507000000000005
10012,4.037
10013,14.947
10014,20.677
10015,12.254000000000001
10016,41.06400000000001
10017,4.112
10018,8.763000000000002
10019,17.863000000000003
10020,7.864
10021,17.526000000000003
10022,16.012999999999998
10023,1.9939999999999998
10024,27.494
10025,6.714
10026,6.284999999999999
10027,9.354000000000001
10028,4.335
10029,20.449
10030,28.502
10031,8.623000000000001
10032,11.077
10033,14.831000000000003
10034,35.676
10035,6.891000000000001
10036,6.731
10037,17.275
10038,6.939
10039,35.309
10040,23.945
10041,16.001
10042,10.224
10043,20.63
10044,11.755999999999998
10045,6.093999999999999
10046,21.169999999999998
10047,8.790000000000001
10048,17.795
10049,19.496999999999996
10050,5.787000000000001
10051,13.242
10052,11.235
10053,12.245
10054,14.486
10055,28.738999999999997
10056,7.554
10057,0.866
10058,3.3690000000000007
10059,11.227
10060,12.918000000000001
10061,3.279
10062,1.8329999999999997
10063,4.369
10064,18.377
10065,12.828
10066,11.748999999999999
10067,28.916999999999994
10068,15.915000000000001
10069,4.8420000000000005
10070,10.038
10071,4.384
10072,20.437
10073,3.808
10074,6.326
10075,114.356
10076,18.231
10077,7.3950000000000005
10078,14.035
10079,24.682000000000002
10080,7.476000000000001
10081,7.321999999999998
10082,44.672000000000004
10083,8.355
10084,18.399
10085,39.842
10086,9.524
10087,17.860000000000003
10088,23.188
10089,19.728
10090,8.479000000000001
10091,8.244
10092,1.751
10093,4.018
10094,4.843999999999999
10095,13.523000000000001
10096,2.0379999999999994
10097,2.054
10098,25.234999999999996
10099,15.559000000000001
10100,19.725
10101,4.757
10102,22.547
10103,1.9529999999999998
10104,5.4350000000000005
10105,30.516
10106,6.627
10107,4.762000000000001
10108,6.891
10109,10.745
10110,19.96
10111,16.363
10112,13.803999999999998
10113,22.697000000000006
10114,35.266999999999996
10115,9.437000000000001
10116,4.401
10117,29.368000000000002
10118,27.538999999999998
10119,14.15
10120,5.016
10121,2.6409999999999996
10122,18.592000000000002
10123,16.775
10124,6.097
10125,23.001
10126,20.61
10127,17.09
10128,18.183
10129,29.344000000000005
10130,34.239000000000004
10131,6.164
10132,16.541999999999998
10133,4.475000000000001
10134,5.250000000000001
10135,10.065
10136,3.5330000000000004
10137,5.682
10138,7.063999999999998
10139,17.560000000000002
10140,9.697999999999999
10141,7.673000000000002
10142,8.432
10143,11.532
10144,25.992
10145,35.886
10146,15.812999999999999
10147,18.799
10148,4.553999999999999
10149,6.2219999999999995
10150,29.206
10151,11.401
10152,6.289
10153,19.406000000000002
10154,26.434999999999995
10155,23.475
10156,17.524
10157,12.052999999999999
10158,11.267999999999997
10159,26.574999999999996
10160,24.006999999999998
10161,16.525
10162,16.404000000000003
10163,41.898
10164,13.319999999999999
10165,11.096
10166,5.757
10167,26.512
10168,19.031
10169,4.292999999999999
10170,2.666
10171,2.507
10172,26.089
10173,24.703
10174,6.014
10175,8.164
10176,34.016999999999996
10177,34.11999999999999
10178,15.110999999999995
10179,8.310999999999998
10180,19.633000000000003
10181,6.662999999999999
10182,6.589
10183,11.209999999999999
10184,3.1090000000000004
10185,26.508
10186,30.924999999999994
10187,21.113999999999997
10188,10.326
10189,12.867
10190,5.351
10191,31.329
10192,12.388000000000002
10193,4.457000000000001
10194,41.37299999999999
10195,7.377999999999998
10196,14.921999999999997
10197,4.454
10198,5.6850000000000005
10199,8.856
10200,11.559000000000001
10201,52.718999999999994
10202,22.522
10203,17.895
10204,41.064
10205,6.186999999999999
10206,11.041
10207,4.562
10208,10.187000000000001
10209,16.34
10210,23.791999999999994
10211,15.323999999999998
10212,16.285
10213,6.836999999999999
10214,10.300999999999998
10215,7.160000000000001
10216,8.874000000000002
10217,20.746
10218,9.088
10219,7.819
10220,9.132000000000001
10221,24.875
10222,75.609
10223,3.5589999999999997
10224,8.285
10225,11.283999999999999
10226,14.800999999999998
10227,11.131
10228,10.695
10229,10.401999999999997
10230,69.369
10231,6.675
10232,9.149
10233,4.098000000000001
10234,22.899000000000004
10235,14.739
10236,20.567
10237,1.0420000000000003
10238,15.445999999999998
10239,3.532
10240,9.596
10241,34.6
10242,10.832999999999998
10243,13.962
10244,10.771
10245,6.244999999999999
10246,30.131999999999998
10247,17.368000000000002
10248,34.05
10249,15.514999999999997
10250,5.034000000000001
10251,4.114
10252,7.7219999999999995
10253,21.202
10254,47.20700000000001
10255,51.842000000000006
10256,6.786000000000001
10257,8.104
10258,13.690999999999997
10259,21.758000000000003
10260,24.801000000000002
10261,104.03399999999999
10262,14.617999999999999
10263,9.764
10264,17.903
10265,27.797999999999995
10266,17.075
10267,20.045
10268,12.093
10269,10.747
10270,9.148999999999997
10271,37.598
10272,9.543
10273,14.439999999999998
10274,12.213000000000001
10275,33.406
10276,14.729
10277,3.2560000000000002
10278,24.326999999999998
10279,10.992
10280,17.375
10281,9.784
10282,10.303
10283,11.767
10284,6.198
10285,12.684000000000001
10286,17.838
10287,9.8
10288,9.829999999999998
10289,18.875
10290,8.282
10291,6.482000000000001
10292,23.845
10293,6.815
10294,4.081
10295,21.473
10296,18.908
10297,9.067
10298,6.05
10299,0.7649999999999999
10300,11.953
10301,7.889
10302,12.872
10303,18.765000000000004
10304,11.233
10305,22.087
10306,16.147
10307,8.747
10308,20.776
10309,25.349
10310,41.534000000000006
10311,8.117999999999999
10312,5.095000000000001
10313,9.015
10314,9.495
10315,14.764000000000001
10316,31.094000000000005
10317,8.382
10318,4.861999999999999
10319,5.146
10320,26.756999999999998
10321,42.28699999999999
10322,8.222000000000001
10323,5.739999999999999
10324,6.417999999999999
10325,13.055000000000001
10326,10.952000000000002
10327,3.0800000000000005
10328,13.118
10329,7.386999999999999
10330,41.53000000000001
10331,15.366
10332,3.2020000000000004
10333,4.9239999999999995
10334,15.857000000000003
10335,5.073
10336,6.295000000000001
10337,5.192
10338,9.091
10339,8.928999999999998
10340,15.716999999999999
10341,20.372000000000003
10342,9.145
10343,30.461000000000002
10344,8.520999999999999
10345,5.572000000000001
10346,7.925999999999999
10347,27.525999999999993
10348,5.842
10349,12.193999999999999
10350,10.035
10351,40.243
10352,8.026
10353,8.098999999999998
10354,23.562000000000005
10355,22.206000000000003
10356,8.477999999999998
10357,29.97
10358,16.68
10359,22.936
10360,8.782999999999998
10361,13.365999999999996
10362,6.408000000000001
10363,2.8970000000000002
10364,7.116
10365,71.092
10366,10.620999999999999
10367,14.815000000000001
10368,5.280000000000001
10369,20.607000000000003
10370,40.18999999999998
10371,10.469000000000001
10372,23.226000000000003
10373,2.02
10374,7.226000000000001
10375,9.509
10376,7.877999999999998
10377,16.194000000000003
10378,19.458999999999996
10379,13.857999999999999
10380,12.063
10381,4.398
10382,9.436
10383,20.225999999999996
10384,1.578
10385,4.118
10386,8.184
10387,4.087999999999999
10388,6.208
10389,52.802
10390,9.292999999999997
10391,15.712
10392,41.522999999999996
10393,7.495
10394,6.788999999999999
10395,19.982999999999997
10396,20.977
10397,2.7190000000000003
10398,48.86099999999999
10399,2.6239999999999997
10400,18.579
10401,4.963
10402,5.548
10403,11.040999999999999
10404,5.9159999999999995
10405,8.762000000000002
10406,14.788999999999998
10407,24.494999999999997
10408,13.578
10409,9.593
10410,7.619
10411,21.137
10412,7.093999999999999
10413,11.001999999999999
10414,9.285
10415,7.021000000000001
10416,21.845999999999997
10417,5.636999999999999
10418,46.592999999999996
10419,8.222000000000001
10420,5.454
10421,2.5629999999999997
10422,13.106
10423,13.941999999999998
10424,9.882
10425,6.795000000000002
10426,6.1190000000000015
10427,11.873999999999999
10428,24.692
10429,11.592
10430,10.317
10431,71.44
10432,10.263000000000002
10433,23.724
10434,10.666
10435,5.8229999999999995
10436,30.653
10437,16.176
10438,1.6650000000000003
10439,9.903
10440,6.462000000000001
10441,9.314999999999998
10442,12.357
10443,22.069
10444,1.733
10445,5.286
10446,11.316000000000003
10447,21.169999999999995
10448,7.503
10449,4.726000000000001
10450,22.407999999999998
10451,4.578
10452,35.943
10453,9.864999999999998
10454,3.6739999999999995
10455,0.8210000000000001
10456,12.791
10457,9.692
10458,7.346999999999999
10459,10.165
10460,35.45399999999999
10461,8.041
10462,6.044
10463,48.235
10464,11.149000000000001
10465,8.753
10466,12.651
10467,24.034
10468,16.057
10469,0.8379999999999999
10470,8.27
10471,20.499
10472,26.682
10473,23.035000000000004
10474,34.671
10475,10.725999999999999
10476,3.4560000000000004
10477,6.6370000000000005
10478,6.182
10479,11.361
10480,14.218
10481,6.747000000000002
10482,5.16
10483,23.625999999999998
10484,15.652000000000001
10485,12.663
10486,13.514000000000001
10487,18.841
10488,21.413999999999994
10489,17.597
10490,19.286
10491,3.4810000000000003
10492,3.59
10493,48.299
10494,12.383999999999999
10495,6.369
10496,8.169
10497,16.691000000000003
10498,17.866
10499,7.322
10500,7.048
10501,26.837
10502,5.4
10503,33.298
10504,19.069
10505,21.495
10506,8.65
10507,6.324
10508,12.455
10509,30.976
10510,10.765
10511,16.287
10512,25.092
10513,9.315000000000001
10514,20.261000000000003
10515,64.184
10516,3.0589999999999997
10517,16.656
10518,19.663999999999998
10519,31.724
10520,8.888
10521,67.76399999999998
10522,12.616
10523,14.443999999999999
10524,20.602
10525,14.546999999999997
10526,5.325999999999999
10527,8.215
10528,48.025999999999996
10529,34.106
10530,7.536999999999999
10531,8.959
10532,12.852999999999998
10533,63.084
10534,22.493000000000002
10535,49.91
10536,39.854
10537,26.465000000000003
10538,9.031
10539,12.936000000000002
10540,14.765
10541,13.863999999999999
10542,10.246000000000002
10543,2.061
10544,9.568
10545,15.256000000000004
10546,23.532
10547,7.435999999999998
10548,14.847999999999999
10549,29.215999999999998
10550,10.109
10551,17.302
10552,9.932000000000002
10553,5.6030000000000015
10554,16.028999999999996
10555,36.131
10556,34.638
10557,8.459
10558,13.760000000000002
10559,20.679
10560,19.05
10561,6.700999999999999
10562,38.274
10563,6.388
10564,8.011999999999999
10565,9.104
10566,73.66499999999999
10567,3.5349999999999993
10568,12.419
10569,13.656
10570,25.862000000000002
10571,10.773
10572,22.455000000000002
10573,12.123000000000001
10574,6.3
10575,9.225
10576,9.943000000000001
10577,19.580000000000002
10578,3.7169999999999996
10579,30.819000000000006
10580,4.63
10581,2.2920000000000003
10582,13.726999999999999
10583,8.341
10584,4.353
10585,12.271
10586,61.17499999999999
10587,37.072
10588,23.407999999999998
10589,27.294999999999998
10590,13.634999999999996
10591,20.061
10592,17.984
10593,21.839
10594,10.683
10595,7.7540000000000004
10596,2.7789999999999995
10597,8.898
10598,4.219
10599,10.287000000000003
10600,43.434
10601,10.725999999999999
10602,7.342999999999998
10603,15.763
10604,10.04
10605,6.5009999999999994
10606,24.014000000000003
10607,37.91799999999999
10608,8.757
10609,57.88599999999999
10610,20.842000000000002
10611,26.478
10612,8.338
10613,3.492
10614,8.312999999999999
10615,1.5349999999999997
10616,7.231
10617,5.084999999999999
10618,7.625
10619,1.5639999999999998
10620,41.836999999999996
10621,8.561
10622,11.902000000000001
10623,4.685
10624,18.282999999999998
10625,12.023000000000001
10626,92.553
10627,14.418000000000001
10628,9.626000000000001
10629,15.062999999999999
10630,18.234
10631,20.412
10632,22.370000000000005
10633,10.098000000000003
10634,3.59
10635,10.853
10636,12.768
10637,15.778
10638,7.556000000000002
10639,7.446000000000001
10640,9.529
10641,4.449
10642,15.745
10643,23.826
10644,30.995000000000005
10645,15.341999999999995
10646,9.934000000000001
10647,17.389
10648,37.407000000000004
10649,16.466
10650,18.306
10651,2.82
10652,7.006
10653,4.447
10654,7.711
10655,11.168
10656,41.565999999999995
10657,6.458
10658,7.3759999999999994
10659,8.129
10660,8.419
10661,35.974000000000004
10662,16.887999999999998
10663,2.2929999999999997
10664,43.259
10665,50.653000000000006
10666,9.407
10667,13.941999999999998
10668,2.752
10669,3.5439999999999996
10670,35.666000000000004
10671,9.553
10672,13.86
10673,3.9539999999999997
10674,4.030999999999999
10675,12.781
10676,56.045
10677,40.311
10678,23.666
10679,9.333
10680,94.758
10681,42.82299999999999
10682,6.840000000000001
10683,10.821000000000002
10684,24.979000000000003
10685,17.492
10686,10.038
10687,9.408
10688,19.357000000000003
10689,5.491
10690,17.551
10691,16.601999999999997
10692,23.361
10693,46.48299999999999
10694,19.797
10695,13.783000000000001
10696,10.504
10697,12.139
10698,26.782999999999998
10699,4.696999999999999
10700,12.584
10701,18.880000000000003
10702,13.382000000000001
10703,16.776000000000003
10704,9.729000000000003
10705,20.485
10706,55.416
10707,11.755
10708,12.694999999999999
10709,6.348999999999999
10710,20.405
10711,5.771
10712,9.146999999999998
10713,9.289999999999997
10714,18.133000000000003
10715,11.051
10716,6.408000000000001
10717,21.840999999999998
10718,9.566
10719,4.504
10720,33.085
10721,22.809999999999995
10722,5.468000000000001
10723,7.989
10724,34.2
10725,16.815000000000005
10726,5.821999999999999
10727,14.094000000000003
10728,12.423
10729,40.985
10730,45.840999999999994
10731,8.648
10732,6.977000000000001
10733,2.607
10734,19.860000000000003
10735,10.439
10736,2.034
10737,23.325
10738,5.163000000000001
10739,4.672000000000001
10740,18.954
10741,19.368999999999996
10742,32.068000000000005
10743,11.004
10744,3.4579999999999997
10745,12.303
10746,6.188
10747,13.201999999999998
10748,9.590999999999998
10749,19.246000000000002
10750,15.665000000000001
10751,8.767
10752,4.984999999999999
10753,1.764
10754,14.37
10755,3.5549999999999997
10756,6.686
10757,4.215
10758,7.683
10759,6.199
10760,23.423999999999996
10761,13.821000000000002
10762,28.131999999999994
10763,15.392000000000001
10764,25.437000000000005
10765,9.127
10766,15.211000000000002
10767,23.425
10768,14.892000000000001
10769,14.035999999999998
10770,11.15
10771,34.020999999999994
10772,27.666999999999994
10773,18.997999999999998
10774,28.314999999999998
10775,67.80600000000001
10776,10.934000000000001
10777,18.744
10778,9.260000000000002
10779,9.290000000000001
10780,10.943
10781,5.563000000000001
10782,24.991000000000003
10783,8.575999999999999
10784,17.244
10785,16.122
10786,6.776000000000001
10787,25.729000000000003
10788,17.349
10789,23.151
10790,23.781
10791,20.943
10792,5.2090000000000005
10793,55.186
10794,10.257000000000001
10795,38.234
10796,2.177
10797,16.171
10798,5.760999999999999
10799,9.482
10800,33.184999999999995
10801,7.831
10802,12.780000000000001
10803,34.77499999999999
10804,17.034
10805,38.897
10806,21.269
10807,52.141000000000005
10808,7.4159999999999995
10809,6.0360000000000005
10810,9.379999999999999
10811,26.767000000000003
10812,81.12800000000001
10813,24.884000000000004
10814,13.068000000000001
10815,11.089000000000002
10816,5.871
10817,4.2780000000000005
10818,15.205000000000004
10819,6.511999999999999
10820,6.6450000000000005
10821,10.611999999999998
10822,25.074000000000005
10823,8.111
10824,16.406
10825,7.684000000000002
10826,55.964
10827,12.232
10828,13.389999999999997
10829,10.836
10830,52.096000000000004
10831,10.475999999999999
10832,6.845999999999999
10833,10.562000000000001
10834,18.014999999999997
10835,73.453
10836,17.522
10837,22.999000000000002
10838,8.205000000000002
10839,17.652000000000005
10840,4.63
10841,10.918000000000001
10842,5.271
10843,9.837
10844,15.770999999999997
10845,9.8
10846,5.071
10847,9.809999999999999
10848,8.798999999999998
10849,4.523999999999999
10850,11.12
10851,21.572
10852,8.43
10853,18.458000000000006
10854,8.974
10855,13.975
10856,20.82
10857,3.052
10858,15.881000000000004
10859,8.283
10860,15.149000000000001
10861,18.022000000000002
10862,22.263
10863,13.373000000000001
10864,2.4990000000000006
10865,12.346999999999998
10866,8.759
10867,19.153
10868,21.72
10869,36.321999999999996
10870,17.519
10871,19.421
10872,13.419
10873,19.086000000000002
10874,4.055999999999999
10875,4.715999999999999
10876,14.316000000000003
10877,6.071999999999999
10878,10.719999999999999
10879,9.825000000000001
10880,46.575
10881,14.966
10882,15.617
10883,5.566000000000001
10884,6.33
10885,11.666
10886,9.364
10887,19.764999999999997
10888,5.536
10889,10.317999999999998
10890,8.848
10891,6.6
10892,24.028
10893,7.848999999999999
10894,35.697
10895,52.141
10896,4.273999999999999
10897,8.107
10898,5.05
10899,13.978
10900,12.843
10901,4.814
10902,32.47500000000001
10903,18.407
10904,11.76
10905,13.146
10906,24.42
10907,13.748000000000001
10908,19.772
10909,23.235999999999997
10910,18.884
10911,16.898000000000003
10912,7.317
10913,3.9190000000000005
10914,9.894
10915,11.395000000000001
10916,5.478999999999999
10917,10.026999999999997
10918,10.415
10919,34.916000000000004
10920,7.995
10921,7.840999999999999
10922,12.115
10923,1.5130000000000001
10924,11.944999999999997
10925,18.694999999999997
10926,7.269000000000001
10927,12.414000000000001
10928,9.800999999999998
10929,35.678
10930,9.183000000000002
10931,27.093
10932,49.14399999999999
10933,12.373999999999999
10934,9.700000000000001
10935,33.752
10936,31.735999999999997
10937,7.609999999999999
10938,16.392999999999997
10939,16.625999999999998
10940,6.191999999999999
10941,24.266
10942,2.588
10943,3.961
10944,16.143
10945,3.1060000000000003
10946,6.589
10947,12.607
10948,49.615
10949,22.105
10950,13.404
10951,9.314999999999998
10952,40.980999999999995
10953,26.266
10954,19.664000000000005
10955,4.598
10956,5.266
10957,11.603000000000002
10958,12.609
10959,13.781000000000002
10960,32.239
10961,16.568
10962,23.113
10963,18.285
10964,25.741000000000003
10965,13.847
10966,31.27
10967,6.697
10968,35.364
10969,7.142000000000001
10970,14.237000000000004
10971,4.4670000000000005
10972,22.826
10973,4.268
10974,24.409
10975,5.263
10976,7.400999999999999
10977,6.753
10978,16.85
10979,3.7279999999999993
10980,9.62
10981,6.825
10982,14.514999999999997
10983,12.928999999999998
10984,22.101000000000006
10985,31.035000000000004
10986,23.743000000000002
10987,3.732
10988,21.196
10989,20.138999999999996
10990,6.33
10991,24.547
10992,25.275
10993,1.59
10994,31.753000000000004
10995,27.171999999999997
10996,30.812
10997,21.373
10998,19.058
10999,5.1
11000,27.349
11001,7.614999999999999
11002,37.84400000000001
11003,23.053999999999995
11004,22.348000000000003
11005,14.853
11006,15.291999999999998
11007,22.256999999999998
11008,17.333999999999996
11009,23.121000000000002
11010,24.930999999999997
11011,16.233
11012,9.092
11013,33.214
11014,16.188000000000002
11015,7.9399999999999995
11016,15.347000000000003
11017,16.503999999999998
11018,6.551
11019,11.12
11020,42.269000000000005
11021,11.946
11022,4.520999999999999
11023,10.077
11024,42.741
11025,29.482
11026,13.688999999999998
11027,30.942
11028,6.604000000000001
11029,10.034
11030,6.603
11031,24.6
11032,1.535
11033,10.855
11034,8.275
11035,16.359999999999996
11036,5.077
11037,4.292
11038,12.882
11039,13.469999999999999
11040,9.614
11041,7.277000000000001
11042,12.301
11043,10.184999999999999
11044,17.811999999999998
11045,30.794999999999995
11046,10.475999999999999
11047,5.981
11048,4.909999999999999
11049,33.03
11050,11.807999999999998
11051,17.000999999999998
11052,8.721
11053,4.269000000000001
11054,20.212
11055,34.348
11056,20.861
11057,11.397
11058,17.787
11059,3.904000000000001
11060,8.774
11061,5.4990000000000006
11062,4.494000000000001
11063,12.068000000000001
11064,8.166
11065,11.470000000000002
11066,5.9350000000000005
11067,3.2520000000000002
11068,36.650999999999996
11069,23.372
11070,2.284
11071,16.572000000000003
11072,14.706000000000003
11073,6.401999999999999
11074,37.596
11075,22.232999999999997
11076,19.336
11077,42.840999999999994
11078,2.6700000000000004
11079,30.824999999999996
11080,39.071999999999996
11081,10.462
11082,13.671000000000001
11083,15.662
11084,5.0120000000000005
11085,24.351999999999997
11086,3.3289999999999997
11087,8.443000000000001
11088,6.013
11089,35.481
11090,11.482999999999999
11091,21.125
11092,19.465000000000003
11093,20.479
11094,8.596999999999998
11095,19.457
11096,7.175999999999999
11097,5.4510000000000005
11098,4.88
11099,9.901
11100,4.5600000000000005
11101,25.788999999999998
11102,6.840999999999999
11103,11.670000000000002
11104,9.539999999999997
11105,15.680000000000001
11106,15.949000000000002
11107,8.953999999999999
11108,14.403000000000002
11109,8.803
11110,8.122000000000002
11111,24.896000000000004
11112,12.230999999999998
11113,16.201
11114,18.808999999999997
11115,27.928999999999995
11116,6.7780000000000005
11117,1.973
11118,21.07
11119,8.411999999999999
11120,7.533000000000001
11121,12.506
11122,1.012
11123,10.943000000000001
11124,71.627
11125,18.326
11126,7.922
11127,29.242000000000008
11128,62.266999999999996
11129,6.401000000000001
11130,5.932
11131,21.975999999999996
11132,86.17300000000002
11133,4.026999999999999
11134,15.379999999999999
11135,2.135
11136,16.618000000000002
11137,10.026
11138,19.076
11139,8.060999999999998
11140,5.339
11141,12.168
11142,8.885
11143,6.013
11144,17.977999999999998
11145,9.71
11146,7.722999999999999
11147,33.974000000000004
11148,7.206
11149,9.639000000000001
11150,9.267
11151,21.070999999999998
11152,18.195
11153,6.098000000000001
11154,46.028
11155,2.6570000000000005
11156,13.947999999999999
11157,26.041000000000004
11158,24.052999999999997
11159,21.113999999999997
11160,15.781999999999996
11161,12.233
11162,19.903
11163,65.54400000000001
11164,11.931000000000001
11165,19.784
11166,13.258
11167,8.389999999999999
11168,22.47
11169,11.344
11170,6.599999999999999
11171,8.393
11172,10.995000000000001
11173,8.285999999999998
11174,5.2620000000000005
11175,12.821000000000002
11176,69.694
11177,15.101999999999999
11178,6.590999999999999
11179,33.903000000000006
11180,17.57
11181,3.386
11182,4.285000000000001
11183,25.348
11184,16.908
11185,4.102
11186,23.285999999999998
11187,32.6
11188,8.926
11189,3.668
11190,25.912000000000006
11191,40.303999999999995
11192,19.464
11193,13.767
11194,8.737999999999996
11195,6.536000000000001
11196,21.165
11197,2.102
11198,16.264000000000003
11199,6.656000000000001
11200,2.0569999999999995
11201,4.545
11202,12.697999999999999
11203,37.455999999999996
11204,29.110999999999997
11205,34.437
11206,12.99
11207,15.303999999999997
11208,22.373
11209,16.261999999999997
11210,20.422999999999995
11211,7.066
11212,20.892000000000003
11213,18.099
11214,10.364
11215,16.313999999999997
11216,16.869
11217,39.45799999999999
11218,27.282999999999998
11219,40.379000000000005
11220,10.068999999999999
11221,11.347000000000001
11222,10.592999999999998
11223,14.439999999999998
11224,16.14
11225,13.928
11226,29.233999999999998
11227,6.024
11228,118.024
11229,4.491
11230,9.645
11231,1.6960000000000002
11232,2.016
11233,5.509
11234,38.74400000000001
11235,5.743000000000001
11236,8.465
11237,17.151
11238,17.574
11239,14.453
11240,6.331
11241,2.6719999999999997
11242,14.070999999999998
11243,7.918999999999999
11244,32.219
11245,22.485000000000003
11246,4.013
11247,7.2090000000000005
11248,12.940999999999999
11249,8.55
11250,39.873
11251,6.733
11252,2.5200000000000005
11253,39.842
11254,7.614
11255,17.553999999999995
11256,8.42
11257,6.891000000000001
11258,16.738
11259,6.726999999999999
11260,5.371
11261,13.068999999999999
11262,0.9030000000000001
11263,37.108999999999995
11264,38.553
11265,34.444
11266,18.906
11267,12.847000000000003
11268,10.317
11269,20.473999999999997
11270,12.929999999999998
11271,4.174
11272,34.055
11273,24.323
11274,4.105999999999999
11275,25.963
11276,24.766
11277,2.9349999999999996
11278,8.385
11279,2.707
11280,4.097
11281,13.279999999999998
11282,38.727
11283,46.516
11284,22.037000000000003
11285,49.60099999999999
11286,15.292000000000002
11287,18.270999999999997
11288,12.742999999999999
11289,24.093
11290,12.417999999999997
11291,5.5969999999999995
11292,4.329
11293,7.45
11294,45.120999999999995
11295,1.8780000000000001
11296,8.430000000000001
11297,1.373
11298,1.765
11299,34.45099999999999
11300,8.48
11301,24.88
11302,25.826999999999998
11303,7.7219999999999995
11304,2.0989999999999998
11305,12.681000000000003
11306,31.418
11307,13.673000000000002
11308,11.021
11309,31.766000000000002
11310,4.589
11311,6.002
11312,17.256000000000004
11313,12.063999999999998
11314,34.18300000000001
11315,13.687999999999999
11316,6.008
11317,15.923000000000002
11318,5.54
11319,8.764999999999997
11320,1.532
11321,6.008
11322,4.262
11323,23.886
11324,21.144
11325,9.663999999999998
11326,17.421
11327,11.715
11328,5.877
11329,16.096999999999998
11330,29.433999999999997
11331,18.347
11332,20.595999999999997
11333,7.601000000000001
11334,18.592999999999996
11335,14.526
11336,18.704
11337,8.385
11338,23.324999999999996
11339,8.300999999999998
11340,3.6
11341,20.720999999999997
11342,10.020999999999999
11343,10.596
11344,18.686
11345,4.271000000000001
11346,28.981000000000005
11347,7.8629999999999995
11348,10.848
11349,5.5969999999999995
11350,12.981
11351,9.95
11352,6.727000000000001
11353,19.687
11354,51.852
11355,4.584
11356,2.4240000000000004
11357,11.851
11358,36.666000000000004
11359,11.809000000000001
11360,13.178
11361,6.956
11362,30.116999999999997
11363,28.055
11364,9.288
11365,13.449000000000002
11366,6.284000000000001
11367,1.567
11368,13.428
11369,10.591
11370,16.713
11371,7.321999999999998
11372,11.071000000000002
11373,12.428
11374,16.728000000000005
11375,19.692
11376,15.096
11377,20.438
11378,18.533000000000005
11379,7.300000000000002
11380,10.285
11381,43.779
11382,5.326
11383,12.863999999999999
11384,15.13
11385,3.157
11386,45.349999999999994
11387,25.386999999999997
11388,12.873999999999999
11389,22.753
11390,17.912999999999997
11391,31.121999999999996
11392,6.486999999999999
11393,18.297
11394,16.233000000000004
11395,2.597
11396,49.066
11397,24.782
11398,10.068
11399,12.438999999999998
11400,14.971999999999998
11401,6.991
11402,10.806000000000001
11403,8.413
11404,27.755000000000003
11405,3.7
11406,8.245000000000001
11407,9.319999999999999
11408,15.636000000000001
11409,15.368
11410,22.267999999999997
11411,6.787999999999999
11412,36.287000000000006
11413,15.697
11414,8.175999999999998
11415,19.781
11416,4.162
11417,11.82
11418,22.227
11419,20.833000000000006
11420,9.464
11421,11.093
11422,8.706999999999999
11423,9.919999999999998
11424,33.276
11425,4.382
11426,14.560000000000002
11427,7.087000000000001
11428,20.851
11429,62.40999999999999
11430,21.840999999999998
11431,9.739
11432,9.776
11433,17.183
11434,5.784000000000001
11435,8.936
11436,7.758
11437,21.505000000000003
11438,3.9090000000000003
11439,11.576000000000002
11440,18.716
11441,8.93
11442,9.642
11443,7.607000000000001
11444,28.371999999999996
11445,16.398000000000003
11446,31.193
11447,16.878
11448,18.221
11449,23.429
11450,4.697
11451,6.82
11452,11.429000000000002
11453,18.954999999999995
11454,15.564999999999998
11455,42.202999999999996
11456,3.854999999999999
11457,16.19
11458,23.339000000000002
11459,14.937000000000001
11460,16.736
11461,5.76
11462,5.917000000000001
11463,21.068
11464,15.537
11465,36.07000000000001
11466,7.128
11467,14.077000000000002
11468,20.02
11469,12.984
11470,4.05
11471,14.290000000000001
11472,11.540000000000001
11473,1.8490000000000002
11474,6.3
11475,1.7009999999999998
11476,13.186000000000002
11477,40.438
11478,7.298
11479,19.333
11480,23.403999999999996
11481,36.879999999999995
11482,4.611
11483,11.414000000000001
11484,17.342
11485,2.192
11486,38.372
11487,6.132
11488,4.247
11489,8.693999999999999
11490,12.537
11491,6.245
11492,10.139
11493,2.064
11494,10.250000000000002
11495,22.021
11496,19.095999999999997
11497,17.284
11498,6.277999999999999
11499,6.293
11500,10.225
11501,9.476
11502,19.894
11503,14.457999999999998
11504,4.571
11505,14.782
11506,4.15
11507,9.679
11508,13.355
11509,10.273999999999997
11510,7.754
11511,8.751
11512,6.043
11513,12.327000000000002
11514,8.870000000000001
11515,4.1240000000000006
11516,16.102
11517,12.418000000000001
11518,29.470999999999997
11519,9.052
11520,59.24499999999999
11521,4.574
11522,20.621000000000002
11523,15.626999999999999
11524,19.564
11525,15.161000000000001
11526,23.654
11527,28.869999999999997
